0, 0, 0, -0.013838834764831841, 0.006161165235168157, 0.015148376305840936, 0.15355339059327375
1, 0, 0, -0.015337946724920644, 0.005416994473745463, 0.0162664205916696, 0.16813717302859033
2, 0, 0, -0.016890461870861302, 0.004511286319927933, 0.01748254576631757, 0.18424702717169755
3, 0, 0, -0.018496390720402836, 0.0034489979564350497, 0.018815208119638147, 0.20193581184276985
4, 0, 0, -0.020163888462015923, 0.0022395025659462074, 0.0202878724772091, 0.22126020201423913
5, 0, 0, -0.021912921242343, 0.0008961294138164471, 0.021931237204030105, 0.24229058328973382
6, 0, 0, -0.023780261748599443, -0.0005644063539505736, 0.023786958682527736, 0.2651252175503177
7, 0, 0, -0.025826804463648614, -0.0021225821433150695, 0.025913880137074418, 0.28991045508666713
8, 0, 0, -0.02814899709440485, -0.0037565734987350975, 0.02839855422151296, 0.3168701222573609
9, 0, 0, -0.03089769975774275, -0.005442643467333693, 0.03137339985134105, 0.3463496846039735
10, 0, 0, -0.034310835055998655, -0.007155417527999327, 0.03504901428342809, 0.3788854381999832
11, 0, 0, -0.03877277621825594, -0.008868088832532591, 0.039774001247204725, 0.4153182022067813
12, 0, 0, -0.044928694941986876, -0.010552630947452176, 0.04615133420718455, 0.4569904677288665
13, 0, 0, -0.05392059860253528, -0.012180111027468665, 0.05527916477568373, 0.5061103790071033
14, 0, 0, -0.06791921423894129, -0.013721191567022702, 0.0692913469406833, 0.5664768997881968
15, 0, 0, -0.0914667205890902, -0.015146882356360747, 0.0927123994967239, 0.645071250072666
16, 0, 0, -0.13542800438702776, -0.01642955808865881, 0.13642094689321513, 0.756029695012551
17, 0, 0, -0.2314890273208693, -0.01754419744955077, 0.232152899258465, 0.9325530477729775
18, 0, 0, -0.5080068699577596, -0.018469737181421936, 0.5083425135829491, 1.2745303512308446
19, 0, 0, -2.0066756776596937, -0.01919038363890614, 2.00676743698297, 2.281876339360598
20, 0, -6, inf, inf, inf, inf
21, 0, 0, 1.9960790636263954, -0.0199862911838569, 1.9961791202401937, 2.2924796177147844
22, 0, 0, 0.4974407456493713, -0.020063980973100567, 0.4978452156691791, 1.2957167569061008
23, 0, 0, 0.2209754649401136, -0.019941404911875318, 0.2218734227783011, 0.9642812286233794
24, 0, 0, 0.12499165837078742, -0.019636091023951866, 0.12652466452427588, 0.7982350179461162
25, 0, 0, 0.08113578121674075, -0.01917013085848119, 0.08336971219083172, 0.6976627358063386
26, 0, 0, 0.0577262670191743, -0.018568618649169522, 0.06063922412520873, 0.6293332476890012
27, 0, 0, 0.04390334248834446, -0.01785804459074806, 0.047396342034528555, 0.579075198709573
28, 0, 0, 0.035130460056851845, -0.01706480969093573, 0.039055818434567686, 0.5398668873269008
29, 0, 0, 0.02924277026433246, -0.016213985717999046, 0.033436999650028464, 0.5078630880686775
30, 0, 0, 0.025104039782286036, -0.015328389068189566, 0.02941381180357951, 0.4808035366323892
31, 0, 0, 0.022074338431699723, -0.014427984845208526, 0.026371256395757527, 0.45728807520987746
0, 1, 0, -0.014508239219578117, 0.007818979779690136, 0.016481063377334237, 0.14658547700078084
1, 1, 0, -0.01618208918802612, 0.007048334291648436, 0.01765046817441563, 0.16192613129133873
2, 1, 0, -0.017905285029952495, 0.0060915394093664366, 0.018913119372004857, 0.1789660456413526
3, 1, 0, -0.019672156115940517, 0.004957506300572128, 0.02028720273892259, 0.19775116723328698
4, 1, 0, -0.021485428922392885, 0.0036619066135865092, 0.02179525673227607, 0.21832569184983552
5, 1, 0, -0.023359946159510793, 0.002227006654453384, 0.02346586122890491, 0.24074225429798912
